Flow	%O2	%CO2	BP	ECG	SpO2	FeO2	FeCO2	MCA	PCA	Volume	VT	Fb	VI	VE	FIO2	FICO2	PETCO2	PETO2	VO2	VCO2	RER	PO2	PCO2	MAP	MCAv	PCAv	HR	Systolic	Diastolic	Barometric Pressure	Water Vapour Pressure	 	 
Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Time	Cmt Text
L/s	%O2	%CO2	mmHg	V	%	%O2	%CO2	cm/s	cm/s	L	L	BPM	L/min	L/min	%O2	%CO2	mmHg	mmHg	L/min	L/min	 	mmHg	mmHg	mmHg	cm/s	cm/s	BPM	mmHg	mmHg	mmHg	mmHg	s	 
-0.01403672528	20.50317927	0.09645947674	114.8125	-2.040498357	98.53125	15.7268877	2.513007402	57.40625	46.8125	0.0004595206701	#NUM!	#NUM!	#NUM!	#NUM!	20.59593201	0.08315335214	#NUM!	#NUM!	#NUM!	#NUM!	#NUM!	138.4214783	0.6512191892	80.63561249	49.4821434	39.60808182	73.84615326	114.8291473	60.95875931	722.1220093	299.2061768	714.1564907	 
0.01329795085	20.5650141	0.08315335371	116.09375	-2.005654194	98.3125	15.72848797	2.512229443	55.5625	43.4375	0.0005076494999	#NUM!	#NUM!	#NUM!	#NUM!	20.62684822	0.07317376137	#NUM!	#NUM!	#NUM!	#NUM!	#NUM!	138.8389282	0.5613865852	82.21004486	49.31149673	39.10927582	83.76963043	116.1068649	61.67119598	722.1220093	309.8089294	714.9514907	 
0.008865299635	20.59593152	0.09313294598	114.125	-2.038879913	98.53125	15.73005962	2.51141119	47.6875	29.0625	-0.000810095924	#NUM!	#NUM!	#NUM!	#NUM!	20.62684822	0.08647988737	#NUM!	#NUM!	#NUM!	#NUM!	#NUM!	139.0476685	0.6287609935	79.03835297	50.05991364	38.62217712	83.76963043	114.1404648	59.02763748	722.1220093	286.0951843	715.7414907	 
-0.09456320107	20.59593152	0.08647988447	107.59375	-2.007391642	98.375	15.73160172	2.510555983	42.71875	46.34375	-0.001303121331	#NUM!	#NUM!	#NUM!	#NUM!	20.62684822	0.08647988737	#NUM!	#NUM!	#NUM!	#NUM!	#NUM!	139.0476685	0.5838447809	77.85366058	50.98011398	39.92231369	83.76963043	107.5968857	60.65613937	722.1220093	259.7255249	716.5114907	 
0.01255917549	20.53409669	0.09645947674	107.8125	-2.033834173	98.5	15.73310852	2.50971961	49.28125	43.34375	0.0005050259642	#NUM!	#NUM!	#NUM!	#NUM!	20.62684822	0.08315335214	#NUM!	#NUM!	#NUM!	#NUM!	#NUM!	138.6302032	0.6512191892	79.981987	53.35316849	43.0748291	83.76963043	107.8182449	63.1209259	722.1220093	271.4486694	717.2364907	 
0.008865299635	20.53409669	0.106439069	113.96875	-2.041259979	98.5	15.73468208	2.508844614	47.84375	45.9375	-0.000541822752	#NUM!	#NUM!	#NUM!	#NUM!	20.62684822	0.09645947814	#NUM!	#NUM!	#NUM!	#NUM!	#NUM!	138.6302032	0.7185935378	81.29151917	52.19165039	42.03017426	80.9443512	113.9949112	62.91835785	722.1220093	304.1376038	717.9564907	 
0.01551427413	20.53409669	0.1031125383	110.84375	-2.043402038	98.40625	15.73632336	2.507939339	46.78125	43.40625	-0.0004029234406	#NUM!	#NUM!	#NUM!	#NUM!	20.62684822	0.09645947814	#NUM!	#NUM!	#NUM!	#NUM!	#NUM!	138.6302032	0.6961354613	81.04537964	51.83250046	40.69974518	80.9443512	110.8480835	62.07218933	722.1220093	282.931488	718.6714907	 
0.01477550063	20.5650141	0.09645947674	111.03125	-2.025004129	98.25	15.7380867	2.506962776	53.09375	37.09375	-0.001945853699	#NUM!	#NUM!	#NUM!	#NUM!	20.65776634	0.07650028914	#NUM!	#NUM!	#NUM!	#NUM!	#NUM!	138.8389282	0.6512191892	79.0006485	52.75770569	41.2900238	80.9443512	111.1228104	60.64655304	722.1220093	277.8731689	719.4014907	 
0.004432649817	20.5650141	0.09645947674	111.59375	-2.008224665	98.5	15.73992348	2.505899429	53.15625	29.96875	-0.002572592348	#NUM!	#NUM!	#NUM!	#NUM!	20.59593201	0.07317376137	#NUM!	#NUM!	#NUM!	#NUM!	#NUM!	138.8389282	0.6512191892	82.37833405	50.75452423	40.5625	80.9443512	111.6263046	63.2767868	722.1220093	292.6882629	720.1264907	 
0.003693875158	20.5650141	0.08315335371	113.4375	-2.003750141	98.53125	15.74194145	2.504683495	60.46875	40.5	-0.00243315543	#NUM!	#NUM!	#NUM!	#NUM!	20.65776634	0.07317376137	#NUM!	#NUM!	#NUM!	#NUM!	#NUM!	138.8389282	0.5613865852	81.00878143	52.36345673	41.38220978	122.1374054	113.438736	60.86840057	722.1220093	291.2253113	720.8764907	 
